trial,activity,frame0,time_from_clip_start_nominal_s,com_proxy_camera_x_m,com_proxy_camera_y_m,com_proxy_camera_z_m,delta_camera_x_m,delta_camera_minus_y_m,delta_camera_z_m,absolute_height_above_floor_m,true_horizontal_1_m,true_horizontal_2_m,equal_joint_centroid_x_m,equal_joint_centroid_y_m,equal_joint_centroid_z_m,median_normalized_limb_scale,max_joint_step_from_previous_m,review_flag,head_ankle_angle_to_camera_minus_y_deg,eye_to_furthest_foot_m
S50A14T04,A14,0,0.0,0.35848335767074363,0.5800797059183612,2.594884254671006,0.0,0.0,0.0,,,,0.2780527235995977,0.6501653947830199,2.548792396545411,0.9974645646558354,,False,95.03113327062691,1.6381232899324303
S50A14T04,A14,1,0.03333333333333333,0.3629171070904334,0.5800880835152454,2.6054118664882715,0.00443374941968977,-8.37759688421258e-06,0.01052761181726547,,,,0.28339035575091837,0.6524453983306886,2.560104675292969,1.0105396298992866,0.03193966056906193,False,94.7444756501949,1.658653526826786
S50A14T04,A14,2,0.06666666666666667,0.36130188880897773,0.5792704473817999,2.6027292750824387,0.002818531138234104,0.0008092585365613303,0.007845020411432646,,,,0.28307977414131164,0.6516136093139648,2.5562833557128903,1.0014177980028869,0.0292759841313772,False,94.97745748418112,1.6402333803568911
S50A14T04,A14,3,0.1,0.361304851090907,0.5792646419696068,2.602717866035176,0.002821493420163357,0.0008150639487544131,0.007833611364170157,,,,0.2830865594148636,0.6516059389114381,2.556263618469239,1.0014071938051596,0.00010738922945225952,False,94.97707145279762,1.6402324288069907
S50A14T04,A14,4,0.13333333333333333,0.36216075509319673,0.5787559537133296,2.604370077097854,0.003677397422453099,0.0013237522050316697,0.009485822426848145,,,,0.28365672343969345,0.650723741531372,2.557253814697266,1.0,0.010763410262405793,False,95.08381759161921,1.6405271244878574
S50A14T04,A14,5,0.16666666666666666,0.36127965454219846,0.5785473610398083,2.601645740896931,0.0027962968714548286,0.001532344878552916,0.006761486225924873,,,,0.28337633249163624,0.6507539319992067,2.555227104187012,0.9866630635452796,0.019406432327639916,False,95.52001014935952,1.6222168188505406
S50A14T04,A14,6,0.2,0.3598746553719422,0.5788030517563129,2.597043388230237,0.0013912977011985572,0.001276654162048363,0.00215913355923103,,,,0.28017769357562056,0.6493803176879883,2.550381454467773,0.9891333260645407,0.030429619918024915,False,95.75525514737919,1.627752800073351
S50A14T04,A14,7,0.23333333333333334,0.36433901951472025,0.5793668467691522,2.60673405674334,0.005855661843976623,0.0007128591492090441,0.011849802072334104,,,,0.2834465976357459,0.6506713590621949,2.5569895858764644,1.0097764338964366,0.034056406194342886,False,95.45531496083251,1.6584460651070962
S50A14T04,A14,8,0.26666666666666666,0.36443075174526257,0.578366531776617,2.6065502947703934,0.005947394074518941,0.0017131741417442115,0.01166604009938732,,,,0.2841203206181526,0.6505859489440918,2.5576318206787105,1.0126856404542806,0.01944612518768505,False,95.35558364837715,1.662812936834812
S50A14T04,A14,9,0.3,0.36770624778753774,0.5774412522623111,2.608908764996104,0.009222890116794114,0.002638453656050088,0.014024510325097772,,,,0.28481913417577737,0.6490998888015747,2.5605203170776365,1.0196108938186117,0.02220226141611651,False,95.27095894574447,1.6733958208589819
S50A14T04,A14,10,0.3333333333333333,0.3608907808395062,0.5685436286637741,2.6059291499880377,0.002407423168762579,0.011536077254587163,0.011044895317031678,,,,0.24229338955879218,0.6212587985992432,2.5348414306640623,1.0066306326261687,0.45566618032646833,True,95.20070252841741,1.665454978633236
S50A14T04,A14,11,0.36666666666666664,0.35791649074015336,0.566838894990406,2.605358960486765,-0.0005668669305902707,0.01324081092795526,0.010474705815759044,,,,0.23876830059289936,0.6164867486953735,2.531907096862793,1.0032707405049415,0.023715556429878642,False,95.12937090136002,1.667524882760412
S50A14T04,A14,12,0.4,0.3512573805494083,0.5687542154649237,2.5966804180093166,-0.007225977121335325,0.011325490453437559,0.0017961633383105635,,,,0.23194220995903014,0.6180844707489014,2.5250955429077155,0.9714488442044901,0.053805839540365365,True,95.72134755751895,1.6215204802215266
S50A14T04,A14,13,0.43333333333333335,0.34906692533113015,0.567783210051057,2.597037086307876,-0.009416432339613479,0.012296495867304191,0.0021528316368701894,,,,0.23312888365983964,0.6172194976806641,2.5271714630126954,0.9612974901278128,0.026741821345868923,False,95.70673357064844,1.6078788708142357
S50A14T04,A14,14,0.4666666666666667,0.3497669003704121,0.566774115788575,2.5902703783413052,-0.008716457300331548,0.013305590129786271,-0.004613876329700783,,,,0.23874847596883778,0.6272813653945923,2.529316474914551,0.9570612217647445,0.14168843169731932,False,95.16367170092829,1.5921621313557028
S50A14T04,A14,15,0.5,0.3524260738238367,0.5645445528930169,2.592816475870122,-0.006057283846906902,0.015535153025344361,-0.002067778800884046,,,,0.2451906441450119,0.6309507246017456,2.538045921325683,0.9517835051282169,0.07071542751855016,False,94.79360794564964,1.5653483568858668
S50A14T04,A14,16,0.5333333333333333,0.3492631002543691,0.5628036742215178,2.59356787529082,-0.009220257416374555,0.01727603169684344,-0.001316379380186028,,,,0.24628244903683663,0.6316271715164183,2.5427245025634764,0.9570211335557404,0.06098323135317811,False,94.94018287099368,1.5634003544551558
