trial,activity,frame0,time_from_clip_start_nominal_s,com_proxy_camera_x_m,com_proxy_camera_y_m,com_proxy_camera_z_m,delta_camera_x_m,delta_camera_minus_y_m,delta_camera_z_m,absolute_height_above_floor_m,true_horizontal_1_m,true_horizontal_2_m,equal_joint_centroid_x_m,equal_joint_centroid_y_m,equal_joint_centroid_z_m,median_normalized_limb_scale,max_joint_step_from_previous_m,review_flag,head_ankle_angle_to_camera_minus_y_deg,eye_to_furthest_foot_m
S50A13T03,A13,0,0.0,0.43214138179617473,0.5614686978077233,2.7645551044161816,0.0,0.0,0.0,,,,0.32986571669578557,0.5829666576385499,2.672961486816407,1.0036963618036139,,False,83.59408785541586,1.3367069296927834
S50A13T03,A13,1,0.03333333333333333,0.432718644462581,0.5494736017277065,2.767865834461156,0.0005772626664062863,0.01199509608001681,0.003310730044974619,,,,0.3280317216068507,0.5683159532546997,2.67827271270752,1.0092205802652732,0.13457742917165424,False,88.99924460388144,1.3329123104372074
S50A13T03,A13,2,0.06666666666666667,0.4295569796745962,0.5584995478872058,2.763098963786562,-0.0025844021215785107,0.0029691499205175553,-0.0014561406296196289,,,,0.33194860881567,0.5861181173324586,2.673768783569336,1.0152530710424643,0.11394960367167513,False,85.60025290397792,1.3562084245840067
S50A13T03,A13,3,0.1,0.4263809833741536,0.5535539629988958,2.768104547214243,-0.00576039842202114,0.00791473480882754,0.003549442798061353,,,,0.3252822238206863,0.5752250976562501,2.6775388183593747,1.005914133334763,0.10102351203711347,False,87.4151702392413,1.326389751578025
S50A13T03,A13,4,0.13333333333333333,0.4287969303530177,0.5608050468657745,2.76031332694927,-0.003344451443157037,0.0006636509419488679,-0.004241777466911678,,,,0.3315930581688881,0.5889556741714479,2.6719021606445312,1.0233990935652142,0.12313174955782877,False,84.84616213082573,1.3546056488399685
S50A13T03,A13,5,0.16666666666666666,0.42846794740752575,0.5626184823178332,2.7647525660765635,-0.0036734343886489773,-0.0011497845101098303,0.0001974616603819257,,,,0.3320201997756958,0.5904767808914185,2.6771602935791017,1.024970896683707,0.029885232595107742,False,84.0838645709347,1.3582405638883526
S50A13T03,A13,6,0.2,0.3825303680449969,0.5314977591310235,2.7946072128063353,-0.049611013751177824,0.029970938676699865,0.03005210839015371,,,,0.300267666220665,0.5672100801467898,2.702761940002441,0.8900633034360355,0.2383018044579778,True,88.68142293010281,1.2005364676844597
S50A13T03,A13,7,0.23333333333333334,0.4152131748425829,0.5544775060063527,2.802287202293117,-0.016928206953591818,0.006991191801370644,0.037732097876935544,,,,0.32418540877103813,0.5900457086563109,2.7008036956787107,0.9586439335514704,0.2072102429719886,True,86.62796573156938,1.2814335608550385
S50A13T03,A13,8,0.26666666666666666,0.3749740693814633,0.5258607280081274,2.802836635931299,-0.0571673124147114,0.03560796979959591,0.03828153151511726,,,,0.29788136780262,0.5645256195068361,2.7062566146850595,0.8668078460176474,0.22298994209234532,True,89.98555358882524,1.1540877860121839
S50A13T03,A13,9,0.3,0.4099327365329944,0.5380613817701458,2.78186362223168,-0.022208645263180338,0.023407316037577508,0.01730851781549836,,,,0.31716061130166057,0.5677747659683228,2.686211639404297,0.9118696841352687,0.1953108011790308,True,91.55704594075544,1.2027148832834396
