trial,activity,frame0,time_from_clip_start_nominal_s,com_proxy_camera_x_m,com_proxy_camera_y_m,com_proxy_camera_z_m,delta_camera_x_m,delta_camera_minus_y_m,delta_camera_z_m,absolute_height_above_floor_m,true_horizontal_1_m,true_horizontal_2_m,equal_joint_centroid_x_m,equal_joint_centroid_y_m,equal_joint_centroid_z_m,median_normalized_limb_scale,max_joint_step_from_previous_m,review_flag,head_ankle_angle_to_camera_minus_y_deg,eye_to_furthest_foot_m
S06A08T05,A08,0,0.0,1.1005701221419497,-0.28585004830425964,2.926294436830297,0.0,0.0,0.0,,,,1.0778910141,-0.31066600680500006,2.900618965218751,1.01186233478772,,False,8.832870977230094,1.544166428572098
S06A08T05,A08,1,0.03333333333333333,1.0755086442446875,-0.284301857089806,2.9011164516347323,-0.025061477897262208,-0.0015481912144536536,-0.02517798519556491,,,,1.0498348846781251,-0.30900261330687495,2.8718292465624997,1.009477637597918,0.14011407794185937,False,7.430505326559219,1.546845029945385
S06A08T05,A08,2,0.06666666666666667,1.0450223578359907,-0.27914394564349726,2.874238087327105,-0.05554776430595898,-0.006706102660762381,-0.052056349503192045,,,,1.0233475113124997,-0.30497191238718757,2.8425700836562493,1.0025072123262873,0.11217181741941949,False,7.078219068718686,1.5509761069925108
S06A08T05,A08,3,0.1,1.0185246531413235,-0.2734307123743588,2.8475336369432633,-0.08204546900062626,-0.012419335929900854,-0.07876079988703388,,,,0.9951445044625,-0.3005513248521875,2.81564604184375,0.9970423296074982,0.10814957119045468,False,6.603278142630884,1.54948353468344
S06A08T05,A08,4,0.13333333333333333,0.991726655490288,-0.26726141642643875,2.8208699545768527,-0.10884346665166167,-0.018588631877820894,-0.10542448225344447,,,,0.9669961243156251,-0.2963432638671875,2.7872473144062506,0.9843562226292821,0.10059373107018348,False,5.9706405534257385,1.550589170350001
S06A08T05,A08,5,0.16666666666666666,0.9642754920971865,-0.26182987486116954,2.792938331112871,-0.13629463004476317,-0.024020173443090098,-0.1333561057174264,,,,0.9411744537843751,-0.2927531342465625,2.7618142700937502,0.9841441141552303,0.06082618698455756,False,5.953773967546512,1.5500649581945682
S06A08T05,A08,6,0.2,0.935565896021089,-0.24859112295369135,2.7668828051535828,-0.16500422612086074,-0.037258925350568295,-0.15941163167671446,,,,0.91575498581875,-0.28048796797312503,2.73802341459375,0.98089965077566,0.05571787382165946,False,6.545417541574129,1.5487859996926059
S06A08T05,A08,7,0.23333333333333334,0.9035479888820925,-0.24510089840243696,2.7387260702545535,-0.19702213325985718,-0.040749149901822684,-0.18756836657574372,,,,0.8870703087062501,-0.27649303578624995,2.7130111389062503,0.9831417426265847,0.053638252102627876,False,6.482758042935248,1.5665421749348003
S06A08T05,A08,8,0.26666666666666666,0.8748037753282505,-0.24178334311834,2.711885259601801,-0.22576634681369923,-0.04406670518591965,-0.21440917722849617,,,,0.8590796241812502,-0.2730125182828125,2.6876850967812502,0.9903473765749972,0.055744595083983016,False,7.281574207383211,1.5913829248967264
S06A08T05,A08,9,0.3,0.8459128216321503,-0.23776931279833435,2.6765620462020365,-0.2546573005097994,-0.04808073550592529,-0.2497323906282607,,,,0.8349690246312501,-0.270517069696875,2.6622580948437506,0.9883060962475776,0.10389913210822792,False,7.8796910781942895,1.5933068254515868
S06A08T05,A08,10,0.3333333333333333,0.8175768641525378,-0.23928915911379828,2.654739844052558,-0.2829932579894119,-0.04656088919046136,-0.2715545927777394,,,,0.807537860875,-0.2716696881081251,2.6390796432500006,1.0065114412233709,0.05905995768051286,False,7.998513216085115,1.6141314272150709
S06A08T05,A08,11,0.36666666666666664,0.7933605685020343,-0.2435270977943473,2.626497315882953,-0.3072095536399154,-0.04232295050991233,-0.299797120947344,,,,0.7836920700343749,-0.27636065983499997,2.61297834775,0.9990895276286622,0.07937826052277894,False,8.568415716806552,1.5777657437983783
S06A08T05,A08,12,0.4,0.7688012881592885,-0.2504230525207789,2.6009212912572464,-0.3317688339826612,-0.03542699578348074,-0.32537314557305086,,,,0.7591143150375,-0.2798964056971875,2.5872327118125003,0.9963546064563567,0.08160189102717275,False,7.993104979651372,1.5603248307505149
S06A08T05,A08,13,0.43333333333333335,0.7463617500033459,-0.25700900493132844,2.5738619651695913,-0.3542083721386038,-0.028841043372931197,-0.3524324716607059,,,,0.7316610527031251,-0.2849569654475,2.5574806976875,0.9997347791822935,0.10677205499976224,False,8.078900736379174,1.5591103505184434
S06A08T05,A08,14,0.4666666666666667,0.7240130433443923,-0.26305416442535207,2.5508479606533605,-0.3765570787975574,-0.022795883878907575,-0.3754464761769367,,,,0.706289203653125,-0.2874429650353124,2.5297001647812496,0.9969627661110902,0.11557864234056384,False,7.884622357981801,1.532716849154399
S06A08T05,A08,15,0.5,0.704149102782674,-0.2689972772403845,2.522740497561521,-0.39642101935927576,-0.016852771063875116,-0.40355393926877614,,,,0.6820254325874998,-0.29056686997,2.49838302609375,0.998111022882358,0.1272169643328247,False,7.036884436072137,1.5304411193853116
S06A08T05,A08,16,0.5333333333333333,0.6831876936680641,-0.26919955312931865,2.4976453767207323,-0.4173824284738856,-0.016650495174940994,-0.42864906010956494,,,,0.6602924423343751,-0.29261813759625005,2.4693023452187495,0.9979825502890777,0.12490159853233836,False,6.460939990964476,1.5356510944611537
S06A08T05,A08,17,0.5666666666666667,0.6617408174268882,-0.26421637177697943,2.469788269618767,-0.43882930471506154,-0.02163367652728021,-0.45650616721153003,,,,0.6317486076406251,-0.28631624746281253,2.4344214096249996,0.9945031369165402,0.12681767371322422,False,5.587385824386139,1.538442941087977
S06A08T05,A08,18,0.6,0.6448927274697477,-0.2611523023538931,2.442151921832804,-0.45567739467220203,-0.024697745950366556,-0.4841425149974934,,,,0.61212861251875,-0.28561692321281257,2.4022719421562497,0.9917631813616514,0.1047161117255294,False,5.088699634620022,1.5389852250111358
S06A08T05,A08,19,0.6333333333333333,0.6231139103909379,-0.25639648930526676,2.414426240320648,-0.4774562117510118,-0.02945355899899288,-0.5118681965096492,,,,0.58932434081875,-0.284077311516875,2.37217250825,0.9926860076558085,0.10633295091019733,False,4.487148092298298,1.5506617682972639
S06A08T05,A08,20,0.6666666666666666,0.6027871393121865,-0.24954331288286313,2.3863168319183603,-0.4977829828297632,-0.03630673542139651,-0.5399776049119369,,,,0.5695656242437501,-0.28621395230437496,2.3399855956562505,0.9917295891443276,0.10848274703188186,False,4.374028638384094,1.5530182270874053
