trial,activity,frame0,time_from_clip_start_nominal_s,com_proxy_camera_x_m,com_proxy_camera_y_m,com_proxy_camera_z_m,delta_camera_x_m,delta_camera_minus_y_m,delta_camera_z_m,absolute_height_above_floor_m,true_horizontal_1_m,true_horizontal_2_m,equal_joint_centroid_x_m,equal_joint_centroid_y_m,equal_joint_centroid_z_m,median_normalized_limb_scale,max_joint_step_from_previous_m,review_flag,head_ankle_angle_to_camera_minus_y_deg,eye_to_furthest_foot_m
S06A08T03,A08,0,0.0,1.0204300550440963,-0.2838330666891665,2.808230935491082,0.0,0.0,0.0,,,,1.0345980453625003,-0.29633241129187493,2.8241341401250004,1.0807877338354221,,False,5.01283134483318,1.5502408910306493
S06A08T03,A08,1,0.03333333333333333,1.0427072680022116,-0.2785948593861961,2.8368457887582768,0.022277212958115244,-0.005238207302970421,0.028614853267194817,,,,1.052802375834375,-0.2947526299890625,2.8453437348125004,1.080226815803948,0.1252198074346812,False,5.360288180083123,1.5621312326342538
S06A08T03,A08,2,0.06666666666666667,1.0606231629561966,-0.2726500883222573,2.8623075469549395,0.04019310791210029,-0.011182978366909235,0.05407661146385756,,,,1.07385251618125,-0.289184708115,2.8699997178125,1.0799569987481707,0.11218651852062503,False,5.3600058020633545,1.5611991426396838
S06A08T03,A08,3,0.1,1.0805795558468232,-0.2686551979251319,2.8905223731538623,0.06014950080272685,-0.015177868764034652,0.08229143766278035,,,,1.0935105209687501,-0.29099445962625003,2.9053385315624998,1.0764251840715413,0.16812470575471503,False,6.042313650567249,1.5856791622346071
S06A08T03,A08,4,0.13333333333333333,1.1047613458316419,-0.25708230591496545,2.9233985396091464,0.08433129078754553,-0.026750760774201077,0.11516760411806448,,,,1.115882339478125,-0.2836573951271876,2.9398933791562505,1.0870037649943023,0.09851719402132045,False,5.761882587288027,1.6061566251601873
S06A08T03,A08,5,0.16666666666666666,1.1243492604403087,-0.254813954037103,2.955133797908569,0.10391920539621236,-0.029019112652063528,0.14690286241748707,,,,1.1335872192843748,-0.2800519745306251,2.967358696,1.0796846803657139,0.04878919882966881,False,5.2626126667968425,1.6063263119365638
S06A08T03,A08,6,0.2,1.149151913128248,-0.26556260857542124,2.993445150060137,0.1287218580841516,-0.01827045811374528,0.18521421456905518,,,,1.1578598556375,-0.290353405235,3.0013392562812498,1.0884176364702765,0.0914454681651466,False,4.36790697155506,1.6086568575610702
S06A08T03,A08,7,0.23333333333333334,1.170897761456928,-0.2645708217706443,3.0278585115672048,0.1504677064128317,-0.019262244918522242,0.21962757607612282,,,,1.1744192352,-0.29214181566375,3.0337194670625003,1.0876678086186236,0.08522625837516871,False,3.446491911758781,1.6370047765183122
S06A08T03,A08,8,0.26666666666666666,1.1962615370534022,-0.27048580166727865,3.0679673054043417,0.17583148200930587,-0.013347265021887877,0.25973636991325977,,,,1.2003493347625003,-0.2999378001646875,3.06811678315625,1.078158726393271,0.11268647588347823,False,1.6934749667553373,1.6247486730058531
S06A08T03,A08,9,0.3,1.2191369699968455,-0.27801940756276033,3.106272256387283,0.19870691495274917,-0.00581365912640619,0.29804132089620117,,,,1.2229324951093752,-0.30797937512906254,3.1043683548125007,1.0621685036762352,0.06163621758019493,False,1.679769642284902,1.6112908088422124
S06A08T03,A08,10,0.3333333333333333,1.2418850292165928,-0.2867027823826315,3.1375718905155106,0.2214549741724965,0.0028697156934650025,0.3293409550244286,,,,1.24466193385625,-0.31059629393625005,3.1469806137500007,1.0471102923339368,0.11959683599477716,False,1.4250292519172798,1.5193914672049817
