trial,activity,frame0,time_from_clip_start_nominal_s,com_proxy_camera_x_m,com_proxy_camera_y_m,com_proxy_camera_z_m,delta_camera_x_m,delta_camera_minus_y_m,delta_camera_z_m,absolute_height_above_floor_m,true_horizontal_1_m,true_horizontal_2_m,equal_joint_centroid_x_m,equal_joint_centroid_y_m,equal_joint_centroid_z_m,median_normalized_limb_scale,max_joint_step_from_previous_m,review_flag,head_ankle_angle_to_camera_minus_y_deg,eye_to_furthest_foot_m
S06A08T02,A08,0,0.0,1.9912184786693996,-0.0333777257583399,4.010387875625019,0.0,0.0,0.0,,,,1.9459875488749998,-0.025244929078750002,3.9510514755937494,0.9065916945553595,,False,1.4882000562497297,1.0401783938256424
S06A08T02,A08,1,0.03333333333333333,1.99838485423378,-0.027109704860520376,4.016835487243271,0.007166375564380489,-0.006268020897819526,0.006447611618251692,,,,1.95696917725,-0.021243351694062492,3.95758789059375,0.896175363418798,0.044745111413735224,False,1.1978560334635473,1.0165363045268505
S06A08T02,A08,2,0.06666666666666667,2.0155467858858156,-0.013587476204733506,4.029778583269871,0.02432830721641599,-0.019790249553606396,0.019390707644851624,,,,1.9726114349062505,-0.015035088777187518,3.97209303284375,0.870639326566236,0.0712344269735473,False,4.899828628453139,1.0129382033737946
S06A08T02,A08,3,0.1,2.0291188551002817,-0.006593187068072587,4.039423733470887,0.037900376430882066,-0.026784538690267316,0.029035857845867596,,,,1.9793334121875,-0.008623787996562497,3.9749197921875,0.8890088900875572,0.11137356283881444,False,7.334344791271038,1.0104860645458449
S06A08T02,A08,4,0.13333333333333333,2.04090786075134,-0.005755677553786559,4.0494677252318665,0.04968938208194018,-0.027622048204553343,0.03907984960684718,,,,1.9950363159375002,-0.011338438276875001,3.9879099654999997,0.8990721653836716,0.04867903953673731,False,8.619232689524383,1.0433504673046679
S06A08T02,A08,5,0.16666666666666666,2.052181440373813,-0.0016965929502885998,4.059467359827358,0.0609629617044134,-0.0316811328080513,0.04907948420233854,,,,2.00800455478125,-0.008592853187499997,3.9975074157812496,0.9170184174768838,0.04333667861965004,False,9.837510742811224,1.0726279856585845
S06A08T02,A08,6,0.2,2.059249335272228,-0.004070358999381107,4.067949219101262,0.06803085660282848,-0.029307366758958793,0.057561343476242754,,,,2.0187095032187505,-0.009989043715937493,4.0087024918125,0.924239137987774,0.0479616701495825,False,10.294047320537715,1.080921243441556
S06A08T02,A08,7,0.23333333333333334,2.0669324818545176,-0.0066361562738865105,4.080349077110315,0.075714003185118,-0.02674156948445339,0.06996120148529528,,,,2.0247079468437508,-0.013769725559374982,4.01709679409375,0.9508617577602745,0.057974998472744795,False,12.389049105248478,1.103276291837741
S06A08T02,A08,8,0.26666666666666666,2.079732556885608,0.0022648299028289465,4.09264297103569,0.0885140782162086,-0.03564255566116885,0.08225509541067044,,,,2.03572663875,-0.007079123726249997,4.0276761169062505,0.9720158998444863,0.05299148025729604,False,13.212183818844426,1.1195667545953334
S06A08T02,A08,9,0.3,2.080728348475936,-0.0002496160670541767,4.099166233877051,0.08950986980653619,-0.033128109691285726,0.08877835825203206,,,,2.038449478125,-0.011420495993749998,4.033773483281251,0.97004137430558,0.033243000473835514,False,13.58144529583054,1.118259469408063
S06A08T02,A08,10,0.3333333333333333,2.0877989276540974,0.008721208468942252,4.0992953049972805,0.09658044898469775,-0.042098934227282156,0.08890742937226115,,,,2.04185598753125,-0.010923210144374997,4.03623706046875,0.9671862352791136,0.09992249009570411,False,14.902322590027254,1.1443166825545386
S06A08T02,A08,11,0.36666666666666664,2.0939084551693075,0.009859677090206694,4.102259812983541,0.10268997649990785,-0.043237402848546595,0.09187193735852173,,,,2.0458909989062506,-0.007664688823750017,4.04037377928125,0.9768504186517339,0.09871852385831008,False,14.84111575624646,1.1232596289462555
S06A08T02,A08,12,0.4,2.0764350434456222,0.003911155303566232,4.090728034138857,0.08521656477622264,-0.037288881061906136,0.08034015851383813,,,,2.0450648040312496,-0.017264595151875003,4.0412632065,0.9525396785847389,0.16958320251532408,False,20.574943352369893,1.1608127302796907
S06A08T02,A08,13,0.43333333333333335,2.093512860402048,0.015108767325995708,4.108643870083019,0.10229438173264827,-0.04848649308433561,0.09825599445799948,,,,2.0663190613125,-0.006361671798125005,4.05640478515625,0.9424531531050586,0.14151231105715453,False,19.338673723828354,1.131856588532763
S06A08T02,A08,14,0.4666666666666667,2.104016981281182,0.019551316920547672,4.1144980163938225,0.11279850261178259,-0.052929042678887574,0.1041101407688032,,,,2.0818145905,0.0054124332749999945,4.07696720128125,0.9332954405843792,0.16697236236648344,False,20.39405531053899,1.1436024042013446
S06A08T02,A08,15,0.5,2.1129793628518136,0.008560067519532106,4.1177220614593235,0.12176088418241404,-0.041937793277872004,0.10733418583430421,,,,2.1085815811562503,-0.004376571294999994,4.093416542,0.9081359036922175,0.16917643700834545,False,21.041912782486875,1.1431789198402538
S06A08T02,A08,16,0.5333333333333333,2.109327332175766,0.01369976100150782,4.125068520918903,0.11810885350636635,-0.04707748675984772,0.114680645293884,,,,2.1028851775625,-0.005327274144375,4.101484657312501,0.9103927892749917,0.07309563320294166,False,20.867570569034026,1.1530045573622418
S06A08T02,A08,17,0.5666666666666667,2.115215425029397,0.015142357643870643,4.131434389674193,0.12399694635999747,-0.04852008340221055,0.12104651404917366,,,,2.1130971604062503,0.0021879684962499875,4.113515861468749,0.9089169062189209,0.09610106791528428,False,22.497070132195923,1.1517691557253926
S06A08T02,A08,18,0.6,2.117237690293094,0.02058976362205161,4.138418593429598,0.12601921162369445,-0.05396748938039151,0.1280307178045783,,,,2.1228724517187505,0.01833472274906254,4.131768211375,0.9133235148946199,0.12174641107235681,False,22.197177377466936,1.1448710996780858
S06A08T02,A08,19,0.6333333333333333,2.1074301331461744,0.025267896709443488,4.1377296583489915,0.11621165447677484,-0.05864562246778339,0.12734178272397223,,,,2.1135911255312494,0.022707045263687508,4.1265917816875,0.9141094204349387,0.09106116240427306,False,23.039768371291082,1.1986937964980486
S06A08T02,A08,20,0.6666666666666666,2.042844627308396,0.036936279994448123,4.074676317899119,0.051626148638996394,-0.07031400575278803,0.06428844227409947,,,,2.0870845260625006,0.03682376623000001,4.111508415187501,0.8576088735240025,0.6087028206294031,True,25.690569713970078,1.245936356980593
S06A08T02,A08,21,0.7,2.1933547734528633,0.05176911088488556,4.256428774087182,0.20213629478346373,-0.08514683664322546,0.24604089846216226,,,,2.2325693970625,-0.00993298202734376,4.306503555312499,0.885434281874792,0.7519202310576021,True,8.790498921230766,1.2931853794169004
